#      n_Li         E_nn       E_site            f          f_I          D_t       D_c oll       n_oct        n_tet

# E_nn = 0.0 E_site = 0.0
        544          1.0          4.0        0.275        0.953    1.681E-09    5.834E-09       353.82       190.18
        575          1.0          4.0        0.251        0.994    5.219E-11    2.068E-10       383.06       191.94

# E_nn = 1.0 E_site = 5.0
          1          1.0          5.0        0.998        0.998    1.252E-08    1.252E-08         0.01         0.99
         32          1.0          5.0        0.856        0.910    9.808E-09    1.042E-08         0.43        31.58
         64          1.0          5.0        0.708        0.839    7.294E-09    8.641E-09         0.85        63.15
         96          1.0          5.0        0.553        0.721    5.060E-09    6.598E-09         1.35        94.65
        128          1.0          5.0        0.397        0.571    3.169E-09    4.553E-09         2.06       125.94
        160          1.0          5.0        0.248        0.397    1.705E-09    2.717E-09         3.80       156.20
        192          1.0          5.0        0.164        0.258    1.010E-09    1.580E-09        11.73       180.27
        224          1.0          5.0        0.254        0.384    1.549E-09    2.348E-09        36.42       187.58
        256          1.0          5.0        0.339        0.535    2.165E-09    3.422E-09        66.84       189.16
        288          1.0          5.0        0.384        0.640    2.547E-09    4.250E-09        98.34       189.66
        320          1.0          5.0        0.400        0.725    2.705E-09    4.890E-09       130.12       189.88
        352          1.0          5.0        0.398        0.783    2.678E-09    5.257E-09       161.99       190.01
        384          1.0          5.0        0.387        0.803    2.516E-09    5.242E-09       193.88       190.12
        416          1.0          5.0        0.369        0.872    2.244E-09    5.323E-09       225.74       190.26
        448          1.0          5.0        0.348        0.875    1.890E-09    4.775E-09       257.56       190.44
        480          1.0          5.0        0.325        0.903    1.471E-09    4.115E-09       289.32       190.68
        512          1.0          5.0        0.302        0.946    1.008E-09    3.166E-09       320.99       191.01
        544          1.0          5.0        0.277        0.969    5.108E-10    1.803E-09       352.55       191.45
        575          1.0          5.0        0.251        0.999    1.584E-11    6.295E-11       383.02       191.98

# E_nn = 1.5 E_site = 0.0
          1          1.5          0.0        0.986        0.986    6.209E-07    6.209E-07     6.67E-01     3.33E-01
         32          1.5          0.0        0.893        0.963    4.991E-07    5.383E-07     2.20E+01     1.00E+01
         64          1.5          0.0        0.794        0.931    3.854E-07    4.518E-07        45.67        18.33
         96          1.5          0.0        0.708        0.891    2.913E-07    3.663E-07        71.51        24.49
        128          1.5          0.0        0.640        0.846    2.171E-07    2.871E-07        99.86        28.14
        160          1.5          0.0        0.585        0.812    1.588E-07    2.203E-07       130.71        29.29
        192          1.5          0.0        0.543        0.800    1.140E-07    1.679E-07       163.69        28.31
        224          1.5          0.0        0.510        0.777    7.962E-08    1.213E-07       198.14        25.86
        256          1.5          0.0        0.482        0.769    5.357E-08    8.551E-08       233.35        22.65
        288          1.5          0.0        0.452        0.739    3.401E-08    5.564E-08       268.67        19.33
        320          1.5          0.0        0.414        0.725    1.986E-08    3.474E-08       303.39        16.61
        352          1.5          0.0        0.354        0.662    1.019E-08    1.907E-08       336.23        15.77
        384          1.5          0.0        0.272        0.616    4.982E-09    1.128E-08       361.87        22.13
        416          1.5          0.0        0.263        0.708    4.086E-09    1.101E-08       371.76        44.24
        448          1.5          0.0        0.282        0.828    3.978E-09    1.169E-08       374.81        73.19
        480          1.5          0.0        0.289        0.905    3.407E-09    1.068E-08       376.83       103.17
        512          1.5          0.0        0.284        0.966    2.431E-09    8.260E-09       378.91       133.09
        544          1.5          0.0        0.272        0.989    1.235E-09    4.498E-09       381.28       162.72
        575          1.5          0.0        0.251        1.005    3.728E-11    1.493E-10       383.91       191.09

# E_nn = 1.5 E_site = 1.0
          1          1.5          1.0        1.000        1.000    4.002E-07    4.002E-07     4.24E-01     5.76E-01
         32          1.5          1.0        0.934        0.992    3.547E-07    3.767E-07     1.38E+01     1.82E+01
         64          1.5          1.0        0.860        0.997    3.075E-07    3.562E-07        28.25        35.75
         96          1.5          1.0        0.795        0.941    2.658E-07    3.147E-07        44.20        51.80
        128          1.5          1.0        0.735        0.979    2.286E-07    3.046E-07        62.84        65.16
        160          1.5          1.0        0.683        0.951    1.967E-07    2.738E-07        86.18        73.82
        192          1.5          1.0        0.642        0.952    1.691E-07    2.508E-07       115.64        76.36
        224          1.5          1.0        0.607        0.953    1.425E-07    2.236E-07       150.74        73.26
        256          1.5          1.0        0.571        0.940    1.144E-07    1.882E-07       189.42        66.58
        288          1.5          1.0        0.531        0.933    8.642E-08    1.517E-07       229.31        58.69
        320          1.5          1.0        0.488        0.899    6.082E-08    1.120E-07       268.46        51.54
        352          1.5          1.0        0.436        0.883    3.954E-08    8.008E-08       304.23        47.77
        384          1.5          1.0        0.383        0.879    2.520E-08    5.790E-08       332.43        51.57
        416          1.5          1.0        0.346        0.862    1.781E-08    4.428E-08       349.17        66.83
        448          1.5          1.0        0.330        0.938    1.377E-08    3.907E-08       358.32        89.68
        480          1.5          1.0        0.316        0.971    1.016E-08    3.125E-08       364.93       115.07
        512          1.5          1.0        0.299        0.979    6.567E-09    2.150E-08       371.07       140.93
        544          1.5          1.0        0.277        0.982    3.089E-09    1.094E-08       377.37       166.63
        575          1.5          1.0        0.251        1.022    8.776E-11    3.574E-10       383.79       191.21

# E_nn = 1.5 E_site = 2.0
          1          1.5          2.0        0.986        0.986    1.984E-07    1.984E-07     2.13E-01     7.87E-01
         32          1.5          2.0        0.929        0.971    1.759E-07    1.838E-07     6.64E+00     2.54E+01
         64          1.5          2.0        0.857        1.007    1.506E-07    1.771E-07        12.94        51.06
         96          1.5          2.0        0.774        0.963    1.246E-07    1.551E-07        19.07        76.93
        128          1.5          2.0        0.692        0.933    1.009E-07    1.362E-07        25.70       102.30
        160          1.5          2.0        0.614        0.893    8.212E-08    1.194E-07        34.82       125.18
        192          1.5          2.0        0.568        0.858    7.485E-08    1.129E-07        51.58       140.42
        224          1.5          2.0        0.557        0.887    7.940E-08    1.263E-07        79.70       144.30
        256          1.5          2.0        0.547        0.899    8.518E-08    1.400E-07       115.55       140.45
        288          1.5          2.0        0.529        0.911    8.598E-08    1.480E-07       154.66       133.34
        320          1.5          2.0        0.500        0.956    8.019E-08    1.532E-07       194.56       125.44
        352          1.5          2.0        0.464        0.952    6.928E-08    1.421E-07       233.24       118.76
        384          1.5          2.0        0.425        0.960    5.603E-08    1.264E-07       268.40       115.60
        416          1.5          2.0        0.388        0.951    4.297E-08    1.053E-07       297.85       118.15
        448          1.5          2.0        0.355        0.955    3.158E-08    8.494E-08       321.16       126.84
        480          1.5          2.0        0.328        0.987    2.193E-08    6.597E-08       339.81       140.19
        512          1.5          2.0        0.304        0.987    1.356E-08    4.407E-08       355.74       156.26
        544          1.5          2.0        0.278        1.005    6.219E-09    2.245E-08       370.23       173.77
        575          1.5          2.0        0.251        1.000    1.746E-10    6.956E-10       383.58       191.42

# E_nn = 1.5 E_site = 3.0
          1          1.5          3.0        0.989        0.989    8.455E-08    8.455E-08     9.06E-02     9.09E-01
         32          1.5          3.0        0.910        0.976    7.032E-08    7.539E-08     2.72E+00     2.93E+01
         64          1.5          3.0        0.817        0.945    5.588E-08    6.459E-08         5.09        58.91
         96          1.5          3.0        0.709        0.912    4.185E-08    5.378E-08         7.16        88.84
        128          1.5          3.0        0.592        0.838    2.926E-08    4.139E-08         9.19       118.81
        160          1.5          3.0        0.466        0.717    1.887E-08    2.901E-08        12.25       147.75
        192          1.5          3.0        0.394        0.608    1.444E-08    2.225E-08        22.12       169.88
        224          1.5          3.0        0.439        0.676    1.990E-08    3.057E-08        47.79       176.21
        256          1.5          3.0        0.461        0.723    2.761E-08    4.333E-08        80.60       175.40
        288          1.5          3.0        0.448        0.750    3.371E-08    5.649E-08       115.34       172.66
        320          1.5          3.0        0.421        0.752    3.747E-08    6.693E-08       150.64       169.36
        352          1.5          3.0        0.390        0.780    3.875E-08    7.756E-08       185.86       166.14
        384          1.5          3.0        0.360        0.803    3.779E-08    8.420E-08       220.30       163.70
        416          1.5          3.0        0.334        0.809    3.491E-08    8.446E-08       253.29       162.71
        448          1.5          3.0        0.313        0.848    3.036E-08    8.221E-08       284.15       163.85
        480          1.5          3.0        0.295        0.892    2.431E-08    7.344E-08       312.50       167.50
        512          1.5          3.0        0.282        0.916    1.709E-08    5.555E-08       338.33       173.67
        544          1.5          3.0        0.268        0.960    8.819E-09    3.157E-08       362.01       181.99
        575          1.5          3.0        0.251        1.009    2.753E-10    1.104E-09       383.33       191.67

# E_nn = 1.5 E_site = 4.0
          1          1.5          4.0        1.017        1.017    3.393E-08    3.393E-08     3.53E-02     9.65E-01
         32          1.5          4.0        0.898        0.968    2.654E-08    2.861E-08     1.04E+00     3.10E+01
         64          1.5          4.0        0.784        0.925    2.001E-08    2.360E-08         1.91        62.09
         96          1.5          4.0        0.663        0.853    1.421E-08    1.828E-08         2.64        93.36
        128          1.5          4.0        0.525        0.763    9.068E-09    1.317E-08         3.31       124.69
        160          1.5          4.0        0.363        0.581    4.801E-09    7.689E-09         4.43       155.57
        192          1.5          4.0        0.245        0.382    2.641E-09    4.117E-09        11.07       180.93
        224          1.5          4.0        0.361        0.530    5.205E-09    7.640E-09        37.61       186.39
        256          1.5          4.0        0.414        0.632    8.370E-09    1.278E-08        69.73       186.27
        288          1.5          4.0        0.414        0.681    1.091E-08    1.795E-08       102.69       185.31
        320          1.5          4.0        0.394        0.708    1.267E-08    2.276E-08       135.91       184.09
        352          1.5          4.0        0.370        0.745    1.369E-08    2.751E-08       169.11       182.89
        384          1.5          4.0        0.346        0.757    1.393E-08    3.048E-08       202.12       181.88
        416          1.5          4.0        0.325        0.774    1.343E-08    3.199E-08       234.70       181.30
        448          1.5          4.0        0.307        0.833    1.221E-08    3.308E-08       266.63       181.37
        480          1.5          4.0        0.292        0.862    1.019E-08    3.009E-08       297.67       182.33
        512          1.5          4.0        0.279        0.903    7.420E-09    2.406E-08       327.63       184.37
        544          1.5          4.0        0.266        0.968    3.962E-09    1.443E-08       356.41       187.59
        575          1.5          4.0        0.251        1.009    1.280E-10    5.146E-10       383.16       191.84

# E_nn = 1.5 E_site = 5.0
          1          1.5          5.0        1.005        1.005    1.262E-08    1.262E-08     1.33E-02     9.87E-01
         32          1.5          5.0        0.887        0.950    9.781E-09    1.047E-08     3.90E-01     3.16E+01
         64          1.5          5.0        0.770        0.909    7.273E-09    8.581E-09         0.71        63.29
         96          1.5          5.0        0.643        0.850    5.035E-09    6.661E-09         0.97        95.03
        128          1.5          5.0        0.493        0.694    3.072E-09    4.320E-09         1.21       126.79
        160          1.5          5.0        0.315        0.520    1.461E-09    2.408E-09         1.64       158.36
        192          1.5          5.0        0.155        0.249    5.448E-10    8.719E-10         6.28       185.72
        224          1.5          5.0        0.322        0.473    1.610E-09    2.363E-09        34.12       189.88
        256          1.5          5.0        0.390        0.582    2.794E-09    4.169E-09        66.08       189.92
        288          1.5          5.0        0.396        0.644    3.744E-09    6.090E-09        98.41       189.59
        320          1.5          5.0        0.380        0.661    4.429E-09    7.699E-09       130.85       189.15
        352          1.5          5.0        0.360        0.721    4.857E-09    9.718E-09       163.29       188.71
        384          1.5          5.0        0.339        0.727    5.023E-09    1.076E-08       195.67       188.33
        416          1.5          5.0        0.321        0.765    4.922E-09    1.175E-08       227.91       188.09
        448          1.5          5.0        0.304        0.807    4.536E-09    1.204E-08       259.92       188.08
        480          1.5          5.0        0.290        0.836    3.868E-09    1.114E-08       291.63       188.37
        512          1.5          5.0        0.278        0.896    2.883E-09    9.282E-09       322.93       189.07
        544          1.5          5.0        0.265        0.954    1.574E-09    5.660E-09       353.74       190.26
        575          1.5          5.0        0.251        0.994    5.216E-11    2.069E-10       383.06       191.94

# E_nn = 2.0 E_site = 0.0
          1          2.0          0.0        0.984        0.984    6.191E-07    6.191E-07     6.67E-01     3.33E-01
         32          2.0          0.0        0.874        0.946    4.844E-07    5.243E-07     2.21E+01     9.92E+00
         64          2.0          0.0        0.757        0.908    3.584E-07    4.295E-07        46.15        17.85
         96          2.0          0.0        0.651        0.818    2.541E-07    3.191E-07        72.89        23.11
        128          2.0          0.0        0.562        0.764    1.737E-07    2.360E-07       102.72        25.28
        160          2.0          0.0        0.494        0.706    1.152E-07    1.646E-07       135.51        24.49
        192          2.0          0.0        0.442        0.658    7.417E-08    1.105E-07       170.41        21.59
        224          2.0          0.0        0.404        0.615    4.617E-08    7.037E-08       206.41        17.59
        256          2.0          0.0        0.376        0.581    2.737E-08    4.228E-08       242.64        13.36
        288          2.0          0.0        0.355        0.577    1.508E-08    2.455E-08       278.51         9.49
        320          2.0          0.0        0.336        0.575    7.352E-09    1.259E-08       313.65         6.35
        352          2.0          0.0        0.300        0.536    2.795E-09    4.995E-09       347.69         4.31
        384          2.0          0.0        0.164        0.364    5.880E-10    1.305E-09       376.86         7.14
        416          2.0          0.0        0.230        0.667    9.297E-10    2.692E-09       381.12        34.88
        448          2.0          0.0        0.274        0.847    1.194E-09    3.699E-09       381.40        66.60
        480          2.0          0.0        0.286        0.911    1.145E-09    3.648E-09       381.70        98.30
        512          2.0          0.0        0.284        0.949    8.737E-10    2.926E-09       382.22       129.78
        544          2.0          0.0        0.271        0.971    4.641E-10    1.664E-09       382.99       161.01
        575          2.0          0.0        0.251        0.991    1.456E-11    5.748E-11       383.96       191.04

# E_nn = 2.0 E_site = 1.0
          1          2.0          1.0        1.010        1.010    4.044E-07    4.044E-07     4.24E-01     5.76E-01
         32          2.0          1.0        0.920        0.993    3.421E-07    3.693E-07     1.37E+01     1.83E+01
         64          2.0          1.0        0.835        0.962    2.846E-07    3.280E-07        28.15        35.85
         96          2.0          1.0        0.754        0.963    2.330E-07    2.975E-07        44.16        51.84
        128          2.0          1.0        0.681        0.919    1.884E-07    2.541E-07        63.74        64.26
        160          2.0          1.0        0.624        0.901    1.525E-07    2.200E-07        90.53        69.47
        192          2.0          1.0        0.583        0.893    1.220E-07    1.870E-07       126.86        65.14
        224          2.0          1.0        0.546        0.859    9.242E-08    1.455E-07       169.90        54.10
        256          2.0          1.0        0.508        0.815    6.466E-08    1.037E-07       214.83        41.17
        288          2.0          1.0        0.466        0.767    4.079E-08    6.712E-08       258.75        29.25
        320          2.0          1.0        0.418        0.741    2.234E-08    3.963E-08       300.38        19.62
        352          2.0          1.0        0.356        0.672    9.780E-09    1.848E-08       338.72        13.28
        384          2.0          1.0        0.255        0.585    3.364E-09    7.728E-09       368.56        15.44
        416          2.0          1.0        0.271        0.775    3.394E-09    9.722E-09       375.48        40.52
        448          2.0          1.0        0.296        0.893    3.735E-09    1.129E-08       376.58        71.42
        480          2.0          1.0        0.299        0.930    3.328E-09    1.036E-08       377.65       102.35
        512          2.0          1.0        0.290        0.971    2.412E-09    8.070E-09       379.22       132.78
        544          2.0          1.0        0.274        0.979    1.231E-09    4.406E-09       381.35       162.65
        575          2.0          1.0        0.251        1.024    3.729E-11    1.524E-10       383.91       191.09

# E_nn = 2.0 E_site = 2.0
          1          2.0          2.0        0.997        0.997    2.005E-07    2.005E-07     2.13E-01     7.87E-01
         32          2.0          2.0        0.933        0.979    1.760E-07    1.847E-07     6.53E+00     2.55E+01
         64          2.0          2.0        0.863        0.987    1.500E-07    1.716E-07        12.43        51.57
         96          2.0          2.0        0.778        0.975    1.219E-07    1.527E-07        17.70        78.30
        128          2.0          2.0        0.690        0.937    9.488E-08    1.289E-07        22.58       105.42
        160          2.0          2.0        0.596        0.871    7.159E-08    1.047E-07        28.90       131.10
        192          2.0          2.0        0.539        0.819    6.494E-08    9.867E-08        45.39       146.61
        224          2.0          2.0        0.541        0.871    8.074E-08    1.300E-07        83.66       140.34
        256          2.0          2.0        0.537        0.897    9.140E-08    1.525E-07       135.25       120.75
        288          2.0          2.0        0.517        0.904    8.518E-08    1.490E-07       192.01        95.99
        320          2.0          2.0        0.479        0.908    6.525E-08    1.236E-07       248.66        71.34
        352          2.0          2.0        0.427        0.847    4.064E-08    8.057E-08       300.22        51.78
        384          2.0          2.0        0.364        0.820    2.194E-08    4.937E-08       338.66        45.34
        416          2.0          2.0        0.334        0.878    1.543E-08    4.062E-08       355.11        60.89
        448          2.0          2.0        0.326        0.958    1.282E-08    3.764E-08       361.43        86.57
        480          2.0          2.0        0.316        0.967    9.908E-09    3.026E-08       366.33       113.67
        512          2.0          2.0        0.300        0.978    6.517E-09    2.126E-08       371.57       140.43
        544          2.0          2.0        0.278        0.995    3.088E-09    1.105E-08       377.46       166.54
        575          2.0          2.0        0.251        1.013    8.784E-11    3.543E-10       383.79       191.21

# E_nn = 2.0 E_site = 3.0
          1          2.0          3.0        0.994        0.994    8.499E-08    8.499E-08     9.06E-02     9.09E-01
         32          2.0          3.0        0.922        1.002    7.055E-08    7.665E-08     2.66E+00     2.93E+01
         64          2.0          3.0        0.834        0.979    5.542E-08    6.507E-08         4.78        59.22
         96          2.0          3.0        0.737        0.938    4.105E-08    5.220E-08         6.35        89.65
        128          2.0          3.0        0.623        0.898    2.755E-08    3.971E-08         7.42       120.58
        160          2.0          3.0        0.481        0.760    1.568E-08    2.474E-08         8.51       151.49
        192          2.0          3.0        0.366        0.573    9.664E-09    1.514E-08        15.45       176.55
        224          2.0          3.0        0.445        0.670    1.924E-08    2.897E-08        45.29       178.71
        256          2.0          3.0        0.471        0.721    3.148E-08    4.820E-08        83.60       172.40
        288          2.0          3.0        0.467        0.769    4.087E-08    6.729E-08       125.25       162.75
        320          2.0          3.0        0.450        0.819    4.576E-08    8.332E-08       169.18       150.82
        352          2.0          3.0        0.424        0.844    4.563E-08    9.098E-08       214.09       137.91
        384          2.0          3.0        0.389        0.878    4.076E-08    9.193E-08       257.13       126.87
        416          2.0          3.0        0.356        0.905    3.345E-08    8.500E-08       293.50       122.50
        448          2.0          3.0        0.330        0.911    2.606E-08    7.200E-08       320.27       127.73
        480          2.0          3.0        0.310        0.951    1.917E-08    5.877E-08       339.84       140.16
        512          2.0          3.0        0.293        0.973    1.250E-08    4.149E-08       355.84       156.16
        544          2.0          3.0        0.274        0.973    5.983E-09    2.129E-08       370.26       173.74
        575          2.0          3.0        0.251        1.003    1.744E-10    6.978E-10       383.58       191.42

# E_nn = 2.0 E_site = 4.0
          1          2.0          4.0        1.020        1.020    3.402E-08    3.402E-08         0.04         0.96
         32          2.0          4.0        0.912        0.996    2.658E-08    2.903E-08         1.01        30.99
         64          2.0          4.0        0.812        0.944    2.002E-08    2.326E-08         1.78        62.22
         96          2.0          4.0        0.707        0.920    1.415E-08    1.841E-08         2.30        93.70
        128          2.0          4.0        0.576        0.837    8.807E-09    1.279E-08         2.60       125.40
        160          2.0          4.0        0.411        0.665    4.320E-09    6.985E-09         2.88       157.12
        192          2.0          4.0        0.230        0.363    1.649E-09    2.608E-09         7.14       184.86
        224          2.0          4.0        0.377        0.535    5.518E-09    7.839E-09        36.32       187.68
        256          2.0          4.0        0.386        0.565    1.055E-08    1.547E-08        70.35       185.65
        288          2.0          4.0        0.362        0.577    1.539E-08    2.452E-08       105.49       182.51
        320          2.0          4.0        0.336        0.589    1.957E-08    3.430E-08       141.37       178.63
        352          2.0          4.0        0.312        0.616    2.273E-08    4.479E-08       177.59       174.41
        384          2.0          4.0        0.295        0.648    2.474E-08    5.437E-08       213.58       170.42
        416          2.0          4.0        0.283        0.711    2.539E-08    6.378E-08       248.50       167.50
        448          2.0          4.0        0.276        0.773    2.438E-08    6.815E-08       281.30       166.70
        480          2.0          4.0        0.272        0.838    2.123E-08    6.533E-08       311.12       168.88
        512          2.0          4.0        0.269        0.894    1.589E-08    5.290E-08       337.85       174.15
        544          2.0          4.0        0.262        0.959    8.551E-09    3.126E-08       361.92       182.08
        575          2.0          4.0        0.250        1.004    2.740E-10    1.098E-09       383.33       191.67

# E_nn = 2.0 E_site = 5.0
          1          2.0          5.0        1.000        1.000    1.256E-08    1.256E-08     1.33E-02     9.87E-01
         32          2.0          5.0        0.907        0.962    9.859E-09    1.045E-08     3.78E-01     3.16E+01
         64          2.0          5.0        0.803        0.971    7.294E-09    8.826E-09         0.66        63.34
         96          2.0          5.0        0.686        0.899    5.006E-09    6.557E-09         0.84        95.16
        128          2.0          5.0        0.553        0.790    3.032E-09    4.335E-09         0.94       127.06
        160          2.0          5.0        0.377        0.620    1.386E-09    2.276E-09         1.03       158.97
        192          2.0          5.0        0.147        0.235    3.300E-10    5.257E-10         3.92       188.08
        224          2.0          5.0        0.349        0.487    1.769E-09    2.464E-09        33.57       190.43
        256          2.0          5.0        0.365        0.513    3.540E-09    4.982E-09        66.24       189.76
        288          2.0          5.0        0.343        0.532    5.264E-09    8.165E-09        99.34       188.66
        320          2.0          5.0        0.317        0.555    6.768E-09    1.185E-08       132.68       187.32
        352          2.0          5.0        0.297        0.582    8.042E-09    1.577E-08       166.15       185.85
        384          2.0          5.0        0.282        0.612    8.979E-09    1.949E-08       199.56       184.44
        416          2.0          5.0        0.272        0.659    9.483E-09    2.297E-08       232.68       183.32
        448          2.0          5.0        0.268        0.725    9.438E-09    2.553E-08       265.21       182.79
        480          2.0          5.0        0.266        0.792    8.575E-09    2.555E-08       296.83       183.17
        512          2.0          5.0        0.263        0.861    6.709E-09    2.194E-08       327.26       184.74
        544          2.0          5.0        0.260        0.936    3.798E-09    1.370E-08       356.32       187.68
        575          2.0          5.0        0.251        1.011    1.281E-10    5.158E-10       383.16       191.84

# E_nn = 2.5 E_site = 0.0
          1          2.5          0.0        1.000        1.000    6.290E-07    6.290E-07         0.67         0.33
         32          2.5          0.0        0.864        0.936    4.763E-07    5.159E-07        22.14         9.86
         64          2.5          0.0        0.729        0.857    3.387E-07    3.982E-07        46.47        17.53
         96          2.5          0.0        0.603        0.764    2.270E-07    2.874E-07        73.77        22.23
        128          2.5          0.0        0.495        0.681    1.430E-07    1.969E-07       104.58        23.42
        160          2.5          0.0        0.410        0.584    8.596E-08    1.225E-07       138.45        21.55
        192          2.5          0.0        0.346        0.512    4.975E-08    7.346E-08       174.18        17.82
        224          2.5          0.0        0.303        0.461    2.791E-08    4.243E-08       210.58        13.42
        256          2.5          0.0        0.274        0.418    1.490E-08    2.277E-08       246.78         9.22
        288          2.5          0.0        0.254        0.408    7.275E-09    1.166E-08       282.29         5.71
        320          2.5          0.0        0.246        0.402    3.068E-09    5.016E-09       316.90         3.10
        352          2.5          0.0        0.250        0.434    9.733E-10    1.689E-09       350.51         1.49
        384          2.5          0.0        0.099        0.219    6.923E-11    1.531E-10       381.65         2.35
        416          2.5          0.0        0.244        0.727    2.898E-10    8.620E-10       383.27        32.73
        448          2.5          0.0        0.284        0.875    4.079E-10    1.258E-09       383.21        64.79
        480          2.5          0.0        0.291        0.929    4.052E-10    1.294E-09       383.24        96.76
        512          2.5          0.0        0.285        0.954    3.165E-10    1.058E-09       383.37       128.63
        544          2.5          0.0        0.271        0.993    1.718E-10    6.285E-10       383.63       160.37
        575          2.5          0.0        0.251        0.997    5.476E-12    2.176E-11       383.99       191.01

# E_nn = 2.5 E_site = 1.0
          1          2.5          1.0        0.991        0.991    3.966E-07    3.966E-07         0.42         0.58
         32          2.5          1.0        0.899        0.977    3.299E-07    3.588E-07        13.72        18.28
         64          2.5          1.0        0.804        0.935    2.656E-07    3.091E-07        28.08        35.92
         96          2.5          1.0        0.710        0.884    2.071E-07    2.577E-07        44.15        51.85
        128          2.5          1.0        0.623        0.859    1.566E-07    2.158E-07        64.57        63.43
        160          2.5          1.0        0.553        0.806    1.164E-07    1.698E-07        94.74        65.26
        192          2.5          1.0        0.503        0.769    8.397E-08    1.284E-07       136.46        55.54
        224          2.5          1.0        0.460        0.709    5.653E-08    8.716E-08       182.95        41.05
        256          2.5          1.0        0.419        0.670    3.484E-08    5.570E-08       228.55        27.45
        288          2.5          1.0        0.376        0.608    1.904E-08    3.082E-08       271.38        16.62
        320          2.5          1.0        0.334        0.561    8.760E-09    1.471E-08       311.14         8.86
        352          2.5          1.0        0.295        0.528    2.940E-09    5.250E-09       347.92         4.08
        384          2.5          1.0        0.151        0.333    3.457E-10    7.643E-10       379.55         4.45
        416          2.5          1.0        0.257        0.774    8.693E-10    2.616E-09       381.94        34.06
        448          2.5          1.0        0.292        0.887    1.172E-09    3.558E-09       381.80        66.20
        480          2.5          1.0        0.296        0.955    1.134E-09    3.657E-09       381.90        98.10
        512          2.5          1.0        0.289        0.981    8.700E-10    2.955E-09       382.30       129.70
        544          2.5          1.0        0.273        0.994    4.631E-10    1.689E-09       383.01       160.99
        575          2.5          1.0        0.251        1.015    1.456E-11    5.885E-11       383.96       191.04

# E_nn = 2.5 E_site = 2.0
          1          2.5          2.0        0.976        0.976    1.964E-07    1.964E-07         0.21         0.79
         32          2.5          2.0        0.928        0.982    1.713E-07    1.811E-07         6.47        25.53
         64          2.5          2.0        0.847        0.996    1.396E-07    1.642E-07        12.11        51.89
         96          2.5          2.0        0.760        0.962    1.087E-07    1.377E-07        16.77        79.23
        128          2.5          2.0        0.664        0.946    7.879E-08    1.123E-07        20.36       107.64
        160          2.5          2.0        0.555        0.853    5.198E-08    7.990E-08        23.93       136.07
        192          2.5          2.0        0.486        0.786    4.309E-08    6.959E-08        39.69       152.31
        224          2.5          2.0        0.512        0.827    6.174E-08    9.966E-08        95.92       128.08
        256          2.5          2.0        0.505        0.832    6.232E-08    1.027E-07       167.21        88.79
        288          2.5          2.0        0.469        0.798    4.615E-08    7.860E-08       233.72        54.28
        320          2.5          2.0        0.415        0.729    2.606E-08    4.575E-08       290.98        29.02
        352          2.5          2.0        0.348        0.642    1.009E-08    1.861E-08       338.61        13.39
        384          2.5          2.0        0.231        0.508    2.099E-09    4.613E-09       373.67        10.33
        416          2.5          2.0        0.279        0.796    2.931E-09    8.345E-09       377.74        38.26
        448          2.5          2.0        0.305        0.911    3.558E-09    1.063E-08       377.63        70.37
        480          2.5          2.0        0.305        0.960    3.265E-09    1.028E-08       378.14       101.86
        512          2.5          2.0        0.293        0.980    2.394E-09    7.989E-09       379.41       132.59
        544          2.5          2.0        0.275        1.010    1.231E-09    4.514E-09       381.39       162.61
        575          2.5          2.0        0.251        1.026    3.730E-11    1.525E-10       383.91       191.09

# E_nn = 2.5 E_site = 3.0
          1          2.5          3.0        1.010        1.010    8.637E-08    8.637E-08         0.09         0.91
         32          2.5          3.0        0.928        1.009    7.052E-08    7.668E-08         2.61        29.39
         64          2.5          3.0        0.846        0.976    5.520E-08    6.368E-08         4.59        59.41
         96          2.5          3.0        0.753        0.962    4.035E-08    5.154E-08         5.86        90.14
        128          2.5          3.0        0.645        0.936    2.632E-08    3.825E-08         6.37       121.63
        160          2.5          3.0        0.501        0.792    1.368E-08    2.162E-08         6.26       153.74
        192          2.5          3.0        0.330        0.519    6.007E-09    9.445E-09        10.34       181.66
        224          2.5          3.0        0.439        0.654    2.000E-08    2.983E-08        45.39       178.61
        256          2.5          3.0        0.467        0.729    3.658E-08    5.715E-08        93.01       162.99
        288          2.5          3.0        0.469        0.797    4.615E-08    7.847E-08       150.26       137.74
        320          2.5          3.0        0.452        0.832    4.460E-08    8.212E-08       216.87       103.13
        352          2.5          3.0        0.409        0.828    3.137E-08    6.342E-08       288.04        63.96
        384          2.5          3.0        0.333        0.772    1.473E-08    3.414E-08       344.36        39.64
        416          2.5          3.0        0.312        0.855    1.123E-08    3.081E-08       360.07        55.93
        448          2.5          3.0        0.315        0.933    1.068E-08    3.161E-08       363.63        84.37
        480          2.5          3.0        0.309        0.977    8.836E-09    2.797E-08       367.23       112.77
        512          2.5          3.0        0.295        0.985    6.083E-09    2.031E-08       371.88       140.12
        544          2.5          3.0        0.276        0.994    2.988E-09    1.078E-08       377.53       166.47
        575          2.5          3.0        0.251        0.995    8.771E-11    3.480E-10       383.79       191.21

# E_nn = 2.5 E_site = 4.0
          1          2.5          4.0        0.999        0.999    3.334E-08    3.334E-08         0.04         0.96
         32          2.5          4.0        0.917        1.000    2.650E-08    2.890E-08         0.99        31.01
